citycode:027|poiid:B001B1C7GB|name:维多俐娅(洞庭街店)|address:合作路洞庭街53号附1号(洞庭街天桥旁)|location:114.299024,30.584089|tel:027-82821122|type:餐饮服务;中餐厅;中餐厅
citycode:027|poiid:B001B18POQ|name:红光小吃|address:合作路2号|location:114.300785,30.583342|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:027|poiid:B001B0B3QG|name:精径滚汤鱼元|address:胜利街98|location:114.297661,30.586405|tel:027-82801307;027-82852867|type:餐饮服务;中餐厅;中餐厅
citycode:027|poiid:B001B18NOZ|name:老村长(洞庭街)|address:洞庭街36号|location:114.29855,30.582109|tel:027-82857979|type:餐饮服务;中餐厅;中餐厅
citycode:027|poiid:B001B1C9LV|name:Helen's西餐吧(天津路店)|address:天津路52-56|location:114.296466,30.585678|tel:027-82797797|type:餐饮服务;外国餐厅;西餐厅(综合风味)
citycode:027|poiid:B001B1DKX9|name:川虾堂|address:天津路22号(Helen`s西餐吧旁)|location:114.29676,30.58599|tel:18086024448;027-52341295|type:餐饮服务;中餐厅;四川菜(川菜)
citycode:027|poiid:B001B18NRA|name:娃莎奇鲢鱼大王|address:南京路鄱阳街18号三星宾馆旁|location:114.296861,30.582552|tel:027-82817360|type:餐饮服务;中餐厅;中餐厅
citycode:027|poiid:B001B1C9LG|name:摩根川尚美食涮锅坊|address:沿江大道148|location:114.300237,30.582421|tel:027-82821818|type:餐饮服务;中餐厅;中餐厅
citycode:027|poiid:B001B08LK3|name:顶好牛肉面店(兰陵村东南)|address:兰陵路47|location:114.29814,30.586748|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:027|poiid:B001B198DR|name:顺煌记|address:兰陵路49号|location:114.29811,30.586748|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:027|poiid:B001B16VIT|name:渝家小馆(珞珈山街)|address:珞珈山街5号(近兰陵路)|location:114.299137,30.586775|tel:027-82779477;027-82785977|type:餐饮服务;中餐厅;中餐厅
citycode:027|poiid:B001B1C7D2|name:常青麦香园(兰陵路店)|address:宝通寺车站武锅院内(近老五烧烤)|location:114.297948,30.586799|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:027|poiid:B001B16GW2|name:汉釜宫烤肉|address:合作路35号|location:114.296692,30.586279|tel:027-86912256;027-82813390|type:餐饮服务;外国餐厅;韩国料理
citycode:027|poiid:B001B1IS2S|name:龚启福|address:青岛路|location:114.298174,30.581835|tel:|type:餐饮服务;中餐厅;火锅店
citycode:027|poiid:B001B1C7E6|name:赵掌柜辣翻天|address:青岛路8号(招商银行对面)|location:114.298445,30.581705|tel:027-82200177|type:餐饮服务;中餐厅;火锅店|餐饮服务;中餐厅;火锅店
citycode:027|poiid:B001B1BFXV|name:新农牛肉面馆(兰陵路)|address:兰陵路|location:114.301693,30.584343|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:027|poiid:B001B1C9Q4|name:巴蜀串串|address:青岛路8号(招商银行对面近原19酒吧)|location:114.298539,30.581644|tel:13667184724;027-82825800;13072721871|type:餐饮服务;中餐厅;中餐厅
citycode:027|poiid:B001B1DILO|name:丽江古城碳烤生蚝|address:鄱阳街149号(八七会议旧址旁)|location:114.30012,30.586718|tel:027-82777997|type:餐饮服务;中餐厅;特色/地方风味餐厅
citycode:027|poiid:B001B1DGWF|name:babyface|address:沿江大道148号|location:114.30051,30.58218|tel:027-85722222|type:餐饮服务;休闲餐饮场所;休闲餐饮场所
citycode:027|poiid:B001B191AY|name:嗯妈爆虾|address:洞庭村1号|location:114.29649,30.58216|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:027|poiid:B0FFF3BB4D|name:老中原烧烤|address:洞庭街69号(近黎黄陂路)(叁咖啡对面)|location:114.30182,30.58489|tel:|type:餐饮服务;中餐厅;特色/地方风味餐厅
citycode:027|poiid:B001B08IX8|name:潮江月粥庄|address:沿江大道江滩47|location:114.300984,30.582364|tel:027-82897777;027-82850069|type:餐饮服务;中餐厅;广东菜(粤菜)
citycode:027|poiid:B001B06O2B|name:老妈烧菜馆|address:兰陵路46|location:114.297892,30.587227|tel:027-82818472|type:餐饮服务;中餐厅;中餐厅
citycode:027|poiid:B0FFF0EGIY|name:兰陵面馆|address:兰陵路8号|location:114.30197,30.58466|tel:|type:餐饮服务;中餐厅;特色/地方风味餐厅
citycode:027|poiid:B001B1FJRF|name:皇后音乐会所|address:鄱阳街30号|location:114.296555,30.581976|tel:027-82793267|type:餐饮服务;休闲餐饮场所;休闲餐饮场所
citycode:027|poiid:B001B0IHT3|name:野人谷农家(汉口一分店)|address:青岛路6|location:114.298865,30.581413|tel:027-82851796;027-82851797|type:餐饮服务;中餐厅;综合酒楼
citycode:027|poiid:B001B18NLA|name:罗瓦河谷法国餐|address:沿江大道148号港江滩主楼(近天津路)|location:114.300892,30.582158|tel:027-82788587|type:餐饮服务;外国餐厅;法式菜品餐厅
citycode:027|poiid:B001B08YUB|name:吉美快餐店|address:兰陵路48|location:114.297844,30.587271|tel:027-82800086|type:餐饮服务;中餐厅;中餐厅
citycode:027|poiid:B001B1EJUJ|name:香梅滋补酒家|address:黎黄陂路11号(近武汉基督教青年会)|location:114.300277,30.586975|tel:027-82773777;027-82814577|type:餐饮服务;中餐厅;综合酒楼
citycode:027|poiid:B001B19091|name:上都桃源|address:沿江大道159号武汉马哥孛罗酒店|location:114.301772,30.585564|tel:027-82778888|type:餐饮服务;中餐厅;广东菜(粤菜)
citycode:027|poiid:B001B0J45J|name:The Verandah|address:汉口沿江大道160号马哥孛罗酒店内|location:114.30191,30.58551|tel:027-82778888|type:餐饮服务;外国餐厅;西餐厅(综合风味)
citycode:027|poiid:B001B1C9EY|name:云海之佳(兰陵路店)|address:兰陵路69|location:114.297253,30.587272|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:027|poiid:B001B18NMP|name:天津灌汤小笼包|address:兰陵路52|location:114.297666,30.587397|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:027|poiid:B001B0B2SC|name:蒋婆抄手|address:兰陵路54|location:114.29763,30.587422|tel:027-82787063|type:餐饮服务;中餐厅;中餐厅
citycode:027|poiid:B001B1DLMQ|name:全味羊羊肉汤粉面馆|address:兰陵路69号|location:114.29715,30.587297|tel:|type:餐饮服务;快餐厅;快餐厅
citycode:027|poiid:B001B0JWPR|name:小乡村菜馆|address:黎黄陂路洞庭街|location:114.30128,30.586544|tel:027-82809896|type:餐饮服务;中餐厅;中餐厅
citycode:027|poiid:B001B0IIFD|name:瓦萨奇鲢鱼大王(总店)|address:汉口鄱阳街南京路口(近市二医院)|location:114.296411,30.581711|tel:|type:餐饮服务;中餐厅;湖北菜(鄂菜)
citycode:027|poiid:B001B0JDDZ|name:莲苑|address:汉口沿江大道160号马哥孛罗酒店|location:114.302025,30.585716|tel:027-82778888;027-82858888|type:餐饮服务;中餐厅;广东菜(粤菜)
citycode:027|poiid:B001B097SR|name:梦园春面馆|address:洞庭街32号|location:114.297665,30.581163|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:027|poiid:B001B0IYWR|name:凯威香槟金樽酒家|address:汉口胜利街183号(近黎黄陂路)|location:114.29836,30.58776|tel:027-82789843;027-82836157|type:餐饮服务;外国餐厅;西餐厅(综合风味)
citycode:027|poiid:B001B179RO|name:洞庭牛肉面粉馆|address:洞庭街33号(近客运港)|location:114.29771,30.581015|tel:027-82821711|type:餐饮服务;中餐厅;中餐厅
citycode:027|poiid:B001B0B5V1|name:刘记三狗牛肉面馆|address:兰陵路86|location:114.297294,30.587597|tel:027-67874646|type:餐饮服务;中餐厅;中餐厅
citycode:027|poiid:B001B0JZ4H|name:老味菜馆(南京路店)|address:南京路30号|location:114.296465,30.581385|tel:027-82779799|type:餐饮服务;中餐厅;湖北菜(鄂菜)
citycode:027|poiid:B001B1BGU7|name:拾遗会所|address:黎黄陂路黎黄陂村5号(珞珈山幼儿园旁)|location:114.300022,30.587623|tel:027-82844888|type:餐饮服务;中餐厅;中餐厅
citycode:027|poiid:B001B08YEI|name:辉煌酒家|address:黎黄陂路2附5|location:114.301713,30.58661|tel:027-82857965|type:餐饮服务;中餐厅;中餐厅
citycode:027|poiid:B001B1C7HA|name:木林森自助快餐|address:兰陵路90|location:114.297162,30.587674|tel:027-82773811|type:餐饮服务;中餐厅;中餐厅
citycode:027|poiid:B001B0JH3V|name:王记生烫牛杂面馆|address:兰陵路90号|location:114.29715,30.587683|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:027|poiid:B001B19S87|name:一品香烧饼|address:胜利街43号(交行旁)|location:114.29475,30.58286|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:027|poiid:B001B18NT6|name:米国煲仔饭(兰陵路店)|address:兰陵路96|location:114.296941,30.587813|tel:027-82810682;027-82735028|type:餐饮服务;中餐厅;中餐厅
citycode:027|poiid:B001B0JHGA|name:川香酒家|address:胜利街43|location:114.294733,30.582617|tel:027-85795377|type:餐饮服务;中餐厅;四川菜(川菜)
citycode:027|poiid:B001B170OJ|name:老乡长(洞庭街店)|address:洞庭街84附1|location:114.301259,30.587303|tel:027-82811777;027-82836606|type:餐饮服务;中餐厅;综合酒楼
citycode:027|poiid:B001B18NTF|name:三国英雄火锅(江滩专营店)|address:沿江大道江滩公园正大门旁|location:114.300956,30.58113|tel:027-82783330|type:餐饮服务;中餐厅;火锅店
citycode:027|poiid:B001B19FJX|name:三德烧烤|address:汉口三德里农行旁(近一元路)|location:114.299344,30.588153|tel:|type:餐饮服务;中餐厅;特色/地方风味餐厅
citycode:027|poiid:B001B19SZR|name:上上羊肉粉(新吉庆街店)|address:中山大道677号吉庆民俗街1楼(大智路口)|location:114.29431,30.585567|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:027|poiid:B001B0AV6P|name:阁添家常菜|address:洞庭街24号|location:114.297646,30.580488|tel:027-62787235;18971067839|type:餐饮服务;中餐厅;中餐厅
citycode:027|poiid:B001B1C7JN|name:双鱼座音乐茶吧|address:武汉长江隧道附近|location:114.301564,30.581361|tel:|type:餐饮服务;休闲餐饮场所;休闲餐饮场所
citycode:027|poiid:B001B16OJQ|name:周黑鸭(亚洲证券大厦东南)|address:中山大道679号吉庆民俗街2号楼2-103商铺|location:114.29421,30.585825|tel:4001717917;027-85863037|type:餐饮服务;中餐厅;中餐厅
citycode:027|poiid:B001B0JU37|name:百姓烧烤|address:南京路|location:114.297701,30.580362|tel:027-82782571|type:餐饮服务;中餐厅;特色/地方风味餐厅
citycode:027|poiid:B001B1CZTY|name:吉庆民俗街美食生活区|address:中山大道683附近|location:114.29422,30.585962|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:027|poiid:B001B0JQWW|name:新世界快餐|address:中山大道729附1|location:114.296594,30.588064|tel:027-82782082|type:餐饮服务;中餐厅;中餐厅
citycode:027|poiid:B001B19G4P|name:欢艳热干面|address:汉口台北一路环亚艺树家小区旁|location:114.296837,30.588162|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:027|poiid:B001B0HPL0|name:老通城酒楼|address:汉口大智路1号|location:114.294698,30.586796|tel:027-82810616;027-82859036|type:餐饮服务;中餐厅;中餐厅
citycode:027|poiid:B001B1D0FW|name:杏林食府|address:黎黄陂路36号|location:114.298435,30.588511|tel:027-82808916;027-82851811|type:餐饮服务;中餐厅;中餐厅
citycode:027|poiid:B001B1CB6B|name:虾蟹会|address:沿江大道江滩正门(武汉港停车场内)|location:114.30094,30.580731|tel:13339999049;027-82877858;18627066966|type:餐饮服务;中餐厅;海鲜酒楼
citycode:027|poiid:B001B1BGG0|name:鹅庄火锅|address:中山大道677号吉庆民俗街|location:114.293896,30.585469|tel:027-82214588|type:餐饮服务;中餐厅;火锅店
citycode:027|poiid:B001B16E23|name:土匪鱼酒店|address:南京路12号|location:114.297968,30.580193|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:027|poiid:B001B1BFW5|name:渝尚煌|address:中山大道677号吉庆民俗街一期2栋301-302号铺(大智路口)|location:114.293962,30.585747|tel:027-82777799|type:餐饮服务;中餐厅;火锅店
citycode:027|poiid:B001B19FM0|name:吉庆民俗街|address:中山大道677号(大智路口)|location:114.294199,30.586257|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:027|poiid:B001B18O69|name:悦宴美食坊|address:宵夜第一街2层|location:114.293994,30.585909|tel:027-82221117|type:餐饮服务;中餐厅;中餐厅
citycode:027|poiid:B001B1D8D1|name:浚安餐厅|address:沿江大道武汉港对面|location:114.298991,30.58011|tel:027-82765166|type:餐饮服务;中餐厅;中餐厅
citycode:027|poiid:B001B18O6D|name:新兴大酒楼|address:中山大道677号吉庆民俗街1期3栋402号|location:114.293824,30.585589|tel:027-82878177;027-82838177|type:餐饮服务;中餐厅;湖北菜(鄂菜)
citycode:027|poiid:B001B18OXU|name:巨浪街坊菜|address:江汉二路156号|location:114.293826,30.585592|tel:027-82729177|type:餐饮服务;中餐厅;湖北菜(鄂菜)
citycode:027|poiid:B001B1BIMW|name:青石小什锦九宫格火锅|address:胜利街136号|location:114.299627,30.58855|tel:027-82438766;027-82851717;027-82793826|type:餐饮服务;中餐厅;火锅店
citycode:027|poiid:B001B18OGB|name:甦靓食府|address:中山大道677号吉庆民俗街6号楼1楼(近HTC专营店)|location:114.293861,30.585923|tel:027-82213703|type:餐饮服务;中餐厅;中餐厅
citycode:027|poiid:B001B08NIH|name:凤爪王|address:南京路43|location:114.294042,30.582387|tel:027-82722290;027-82779606;027-82793696|type:餐饮服务;中餐厅;特色/地方风味餐厅|餐饮服务;中餐厅;特色/地方风味餐厅
citycode:027|poiid:B001B1H2IR|name:大妙火锅|address:沿江大道黎黄陂路口汉口江滩内|location:114.303038,30.586429|tel:027-66660077|type:餐饮服务;中餐厅;火锅店
citycode:027|poiid:B001B1H0ZA|name:上上乐巢会酒吧|address:江岸区南京路5号(靠近江滩方向)|location:114.298,30.580002|tel:027-82733398;027-82893398|type:餐饮服务;外国餐厅;西餐厅(综合风味)
citycode:027|poiid:B001B16SG4|name:必胜客(吉庆街餐厅)|address:江汉二路181附1|location:114.293954,30.586201|tel:027-82331679;027-82705156;027-85379141|type:餐饮服务;快餐厅;必胜客
citycode:027|poiid:B001B0J44M|name:SOHO|address:沿江大道兰陵路158号(近滨江公园)|location:114.298309,30.588741|tel:027-52233668|type:餐饮服务;休闲餐饮场所;休闲餐饮场所
citycode:027|poiid:B001B18ORO|name:巴蜀巷子|address:中山大道677号吉庆街3A-301号(大智路口)|location:114.293591,30.585344|tel:027-82212622|type:餐饮服务;中餐厅;四川菜(川菜)
citycode:027|poiid:B001B18OMR|name:又一掂香港美食餐厅(中山大道)|address:中山大道677号吉庆民俗街2楼(大智路口)|location:114.293582,30.585342|tel:027-82718980|type:餐饮服务;中餐厅;中餐厅
citycode:027|poiid:B001B06V1S|name:金孔雀烧烤王|address:南京路74|location:114.293806,30.582688|tel:027-82430000|type:餐饮服务;中餐厅;特色/地方风味餐厅
citycode:027|poiid:B001B16S24|name:肯德基(吉庆街店)|address:江汉二路181附2|location:114.293941,30.58629|tel:027-82705361|type:餐饮服务;快餐厅;肯德基
citycode:027|poiid:B001B0JXVH|name:青石新派中国菜|address:胜利街136号(悲情城市)|location:114.299757,30.588687|tel:027-82779517|type:餐饮服务;中餐厅;中餐厅
citycode:027|poiid:B001B18OGK|name:锅美美|address:中山大道677号|location:114.293601,30.585674|tel:027-82833777;027-67885550|type:餐饮服务;中餐厅;火锅店
citycode:027|poiid:B001B18ORM|name:越秀精致餐厅(吉庆街分店)|address:中山大道吉庆民俗街一期5栋2层|location:114.293603,30.585682|tel:027-82877979|type:餐饮服务;中餐厅;中餐厅
citycode:027|poiid:B001B1BG4Z|name:爱家圆融餐饮(南京路店)|address:南京路十字路口(近武汉美术馆)|location:114.298169,30.579886|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:027|poiid:B001B1BYAP|name:食面坊|address:大智路5附1附近|location:114.294487,30.587157|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:027|poiid:B001B0I2U8|name:章婆特色早餐|address:黎黄陂路54|location:114.297964,30.58885|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:027|poiid:B001B18ORK|name:中央大厨房|address:中山大道677号吉庆民俗街内|location:114.293589,30.585795|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:027|poiid:B001B0JBA8|name:城市民谣餐厅|address:汉口崇善路15号(中山大道黄石路口)|location:114.293373,30.585231|tel:027-82840938|type:餐饮服务;中餐厅;中餐厅
citycode:027|poiid:B001B1FC0U|name:飞乐蒙|address:沿江大道141号世通物流大厦附4楼|location:114.29921,30.5798|tel:4008605506|type:餐饮服务;休闲餐饮场所;休闲餐饮场所
citycode:027|poiid:B001B0JHGQ|name:大宅门菜馆|address:吉庆街160附1|location:114.293955,30.586648|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:027|poiid:B001B0JANU|name:银龙火锅|address:汉口黄兴路3号|location:114.298828,30.588952|tel:027-82787979|type:餐饮服务;中餐厅;中餐厅
citycode:027|poiid:B001B0AHKU|name:璇璇副食|address:黎黄陂路|location:114.2976,30.58889|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:027|poiid:B001B1ASBV|name:新农明彪秘制牛肉面馆|address:中山大道677号吉庆街美食街|location:114.293434,30.58569|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:027|poiid:B000A9DANJ|name:越秀·滋补堂|address:中山大道677号吉庆民俗街E-202号铺|location:114.2934,30.585698|tel:027-82877979|type:餐饮服务;中餐厅;中餐厅
citycode:027|poiid:B001B1C12A|name:慢生活汉味餐厅|address:中山大道677号吉庆民俗街5-201号铺|location:114.293392,30.585654|tel:027-82885178|type:餐饮服务;休闲餐饮场所;休闲餐饮场所
citycode:027|poiid:B001B0JRLW|name:凤凰树家合宴(南京路)|address:南京路88|location:114.293429,30.582873|tel:027-82831107|type:餐饮服务;中餐厅;中餐厅
citycode:027|poiid:B001B16D88|name:金满酒楼|address:交易街与吉庆街交叉口|location:114.294227,30.587158|tel:027-82776363|type:餐饮服务;中餐厅;湖北菜(鄂菜)
citycode:027|poiid:B001B16HGW|name:汉味源|address:吉庆街162号|location:114.293947,30.586817|tel:027-82770775|type:餐饮服务;中餐厅;中餐厅
citycode:027|poiid:B001B08FII|name:阿才小馆|address:大智路5号吉庆家园1层12号|location:114.294195,30.587198|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:027|poiid:B001B16VR3|name:亚米吧法式铁板烧|address:南京路宝润里8-1号(近汉口步行街)|location:114.29333,30.582949|tel:027-82780575|type:餐饮服务;外国餐厅;西餐厅(综合风味)
citycode:027|poiid:B0FFF1F1L2|name:悦遇Party吧|address:江汉路万达广场宝丽金中央荣御B2座1905室|location:114.29388,30.58187|tel:18907118419;027-82881507|type:餐饮服务;休闲餐饮场所;休闲餐饮场所
citycode:027|poiid:B001B1BGGK|name:洞庭二号|address:洞庭小路2|location:114.30213,30.588022|tel:027-82813272|type:餐饮服务;中餐厅;中餐厅|体育休闲服务;娱乐场所;娱乐场所
citycode:027|poiid:B001B19TSB|name:重庆鸡公煲|address:江汉二路|location:114.293271,30.585881|tel:|type:餐饮服务;中餐厅;火锅店
citycode:027|poiid:B001B0I25R|name:永和(南京路大孚店)|address:南京路|location:114.293195,30.583008|tel:027-82823338;027-82813338|type:餐饮服务;快餐厅;快餐厅
citycode:027|poiid:B001B1CYY6|name:滕记牛肉面馆|address:交易街24附4|location:114.294158,30.587369|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:027|poiid:B001B1H41A|name:老江头|address:吉庆街吉庆家园8号(大智路隧道口旁)|location:114.2942,30.58742|tel:027-82825239|type:餐饮服务;中餐厅;火锅店
citycode:027|poiid:B001B18NPK|name:佬俵煨汤馆(南京路)|address:南京路1附1|location:114.29844,30.579498|tel:027-82813367|type:餐饮服务;中餐厅;中餐厅
citycode:027|poiid:B001B1BG3C|name:川娃儿江湖菜馆(南京路店)|address:南京路金丰宾馆对面(近江汉二路)|location:114.293148,30.582934|tel:027-82775771|type:餐饮服务;中餐厅;四川菜(川菜)
citycode:027|poiid:B001B1BP6O|name:灶里灶外|address:洞庭湖小路3号(沿江大道口)|location:114.302021,30.588305|tel:027-82709788|type:餐饮服务;中餐厅;中餐厅
citycode:027|poiid:B001B18OGI|name:元记美食|address:大智路交易街7号|location:114.293873,30.587259|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:027|poiid:B001B0JTBN|name:营营餐厅|address:交易街17号|location:114.293911,30.587374|tel:027-82200825|type:餐饮服务;中餐厅;中餐厅
citycode:027|poiid:B001B18OYC|name:品味轩涮羊肉|address:吉庆街154附1|location:114.293426,30.58684|tel:|type:餐饮服务;中餐厅;火锅店
citycode:027|poiid:B001B1DILI|name:麦琪|address:吉庆街147号附3号|location:114.29356,30.587067|tel:|type:餐饮服务;外国餐厅;意式菜品餐厅
citycode:027|poiid:B001B1IS4U|name:老江头秘制老锅|address:吉庆街大智路2号|location:114.294,30.5876|tel:18971651866|type:餐饮服务;中餐厅;火锅店
citycode:027|poiid:B001B19EE8|name:金湘玉湘菜馆|address:崇善路11-6号老国际俱乐部底商(江汉二路口)|location:114.29271,30.58512|tel:027-82802527|type:餐饮服务;中餐厅;湖南菜(湘菜)
citycode:027|poiid:B001B0JYH6|name:一品吉庆生活菜|address:交易街23|location:114.293899,30.587525|tel:027-82777527|type:餐饮服务;中餐厅;中餐厅
citycode:027|poiid:B001B0AS56|name:楚老宋菜馆(武汉港店)|address:沿江大道138号|location:114.298609,30.579216|tel:4007339993;027-82857778;027-82843642;027-83669688|type:餐饮服务;中餐厅;中餐厅
citycode:027|poiid:B001B19S85|name:米郎家砂锅串串(车站路店)|address:胜利街与车站路交汇处12号(武汉市红十字会正对面)|location:114.300513,30.589256|tel:18971067958|type:餐饮服务;中餐厅;火锅店
citycode:027|poiid:B001B18PKE|name:峰峰牛肉粉热干面|address:大智路28号|location:114.295122,30.588596|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:027|poiid:B001B0JTBP|name:巴蜀餐厅|address:交易街27-29|location:114.293869,30.58762|tel:13720267737|type:餐饮服务;中餐厅;四川菜(川菜)
citycode:027|poiid:B001B1D7YM|name:营养餐厅|address:交易街17号|location:114.2936,30.587346|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:027|poiid:B001B0JAO2|name:皇宫快餐|address:江汉二路长乐大楼|location:114.292538,30.584916|tel:027-82814455|type:餐饮服务;快餐厅;快餐厅
citycode:027|poiid:B001B09LDH|name:小巷热干面|address:汉口中山大道(车站路口)|location:114.300288,30.589376|tel:|type:餐饮服务;中餐厅;中餐厅
