citycode:021|poiid:B00155KXEC|name:MoCA on the Park|address:黄浦区南京西路231号人民公园内上海当代艺术馆3楼|location121.4729,31.2316|tel:021-63270856type:餐饮服务;外国餐厅;西餐厅(综合风味)
citycode:021|poiid:B0FFF0DPZ3|name:沈东宝|address:华盛街10号人民广场|location121.47292,31.23071|tel:type:餐饮服务;外国餐厅;西餐厅(综合风味)
citycode:021|poiid:B0FFF0F3LZ|name:凡仔汉堡|address:成都北路(近中山南一路)|location121.47291,31.2307|tel:18121015015type:餐饮服务;快餐厅;快餐厅
citycode:021|poiid:B00156PI9T|name:阿二冰茶(人民公园店)|address:黄浦区南京西路75号人民公园门口|location121.47176,31.232628|tel:type:餐饮服务;冷饮店;冷饮店
citycode:021|poiid:B00156E563|name:地铁咖啡|address:南京西路19-169号华盛街G2|location121.471561,31.232505|tel:021-63273091type:餐饮服务;咖啡厅;咖啡厅
citycode:021|poiid:B0FFF2JV9U|name:芋乐园|address:南京西路85号华盛街人民广场站10号口内地下1层|location121.4715,31.232485|tel:18917399099type:餐饮服务;冷饮店;冷饮店
citycode:021|poiid:B0FFF31774|name:欢欢|address:南京西路95号华盛街a128座人民广场站11号口内地下1层|location121.47118,31.232093|tel:13162832908type:餐饮服务;冷饮店;冷饮店
citycode:021|poiid:B00155QE5L|name:阿2时尚茶饮|address:南京西路71号|location121.471939,31.232932|tel:18001750361type:餐饮服务;冷饮店;冷饮店
citycode:021|poiid:B00155H8SM|name:星巴克咖啡(人民公园店)|address:南京西路189|location121.471029,31.231651|tel:021-63271930type:餐饮服务;咖啡厅;星巴克咖啡
citycode:021|poiid:B00155QG0E|name:流年咖啡酒吧|address:南京西路205号|location121.471043,31.231488|tel:021-33665846;15921338433;18930209657type:餐饮服务;咖啡厅;咖啡厅
citycode:021|poiid:B00155M66W|name:乐乐柠檬人民公园店|address:南京西路231号人民公园外(近黄陂北路)|location121.47107,31.231344|tel:type:餐饮服务;冷饮店;冷饮店
citycode:021|poiid:B00155LM2U|name:冰冰蒟蒻|address:瑞金南路1号海兴广场1楼A(近徐家汇路)|location121.471067,31.231334|tel:type:餐饮服务;冷饮店;冷饮店
citycode:021|poiid:B0015726WV|name:人广地铁站员工食堂|address:黄浦区南京西路人广地铁站11号出口|location121.47088,31.23185|tel:type:餐饮服务;快餐厅;快餐厅
citycode:021|poiid:B00155HB69|name:Kathleen's 5|address:南京西路325号上海美术馆5层|location121.470936,31.231104|tel:021-63272221type:餐饮服务;外国餐厅;西餐厅(综合风味)
citycode:021|poiid:B00155KYBR|name:赛玛西餐厅|address:南京西路325号上海美术馆|location121.470929,31.231096|tel:021-63272221type:餐饮服务;外国餐厅;西餐厅(综合风味)
citycode:021|poiid:B00157977X|name:正宗南汇水蜜桃|address:黄浦区南汇新场镇沪南公路果园7组|location121.473694,31.230392|tel:13681938371type:餐饮服务;中餐厅;中餐厅
citycode:021|poiid:B00157GLN5|name:索菲娅新疆风味餐厅|address:黄浦区南京西路258号世贸商都2楼|location121.471,31.2325|tel:4000576776type:餐饮服务;中餐厅;中餐厅
citycode:021|poiid:B00157GBF4|name:英尚|address:黄浦区南京西路258号世贸商都2楼|location121.471,31.2325|tel:4000576776type:餐饮服务;外国餐厅;日本料理
citycode:021|poiid:B00156XV0J|name:艺术吧|address:南京西路325号|location121.471053,31.230806|tel:type:餐饮服务;咖啡厅;咖啡厅
citycode:021|poiid:B00157I6UQ|name:乐源果汁甜品|address:黄浦区南京西路258号世茂商都1楼大堂|location121.47087,31.232374|tel:13764762231type:餐饮服务;冷饮店;冷饮店
citycode:021|poiid:B00156E65Y|name:泰煌鸡(世茂·商都)|address:南京西路258号B1层|location121.470897,31.232474|tel:021-32527293type:餐饮服务;中餐厅;中餐厅
citycode:021|poiid:B00155LR2U|name:雅科(大光明店)|address:南京西路248号大光明电影院3层|location121.471079,31.232725|tel:021-63277177type:餐饮服务;中餐厅;综合酒楼
citycode:021|poiid:B0FFF3DCM1|name:安东尼幸福屋(世茂·商都)|address:南京西路258号F2层|location121.470823,31.232343|tel:4008520577type:餐饮服务;甜品店;甜品店
citycode:021|poiid:B00157GB0J|name:妈咪手(世茂·商都)|address:南京西路258号F2层|location121.470853,31.232441|tel:18101647335;4000576776type:餐饮服务;外国餐厅;外国餐厅
citycode:021|poiid:B0FFF0GLWV|name:英尚美客铁板烧|address:南京西路258号(人民公园)|location121.4709,31.23252|tel:type:餐饮服务;外国餐厅;日本料理
citycode:021|poiid:B00155QDY4|name:85度C咖啡蛋糕烘焙专卖店(南京西路店)|address:南京西路226号底层一、二跨|location121.471187,31.232882|tel:021-63273730type:餐饮服务;糕饼店;糕饼店
citycode:021|poiid:B00155L0KK|name:多利川菜馆(人民广场店)|address:南京西路226号2-3楼(近黄河路)|location121.471202,31.232897|tel:021-63724187type:餐饮服务;中餐厅;四川菜(川菜)
citycode:021|poiid:B00157GCT2|name:E果|address:黄浦区南京西路258号世贸商都2楼|location121.47083,31.232452|tel:15711667756;4000576776type:餐饮服务;冷饮店;冷饮店
citycode:021|poiid:B00157GBTQ|name:索非亚|address:南京西路258号2楼(人民广场)|location121.470817,31.232437|tel:type:餐饮服务;中餐厅;清真菜馆
citycode:021|poiid:B00157GB3R|name:亚觅王|address:黄浦区南京西路258号世贸商都2楼209室铺|location121.47082,31.23245|tel:type:餐饮服务;中餐厅;中餐厅
citycode:021|poiid:B00157ABV9|name:Denny House丝袜奶茶(人民广场店)|address:黄浦区南京西路258号世贸商都1楼大堂|location121.47082,31.23245|tel:18019748569type:餐饮服务;冷饮店;冷饮店
citycode:021|poiid:B0FFF00K90|name:258食尚街|address:南京西路258号世茂·商都2层|location121.470814,31.232468|tel:4000576776type:餐饮服务;中餐厅;中餐厅
citycode:021|poiid:B00157H6IJ|name:南京大牌档(世茂·商都)|address:南京西路258号F3层|location121.470829,31.232494|tel:021-39539777;021-63333777type:餐饮服务;中餐厅;中餐厅
citycode:021|poiid:B00155MZFM|name:大光明咖啡吧|address:上海黄浦区南京西路216号大光明电影院2楼(近黄河路)|location121.471277,31.232996|tel:021-63274260type:餐饮服务;咖啡厅;咖啡厅
citycode:021|poiid:B001575701|name:McCafe(世贸商都餐厅)|address:南京西路258-280号1幢1层|location121.470817,31.232475|tel:021-33316035type:餐饮服务;咖啡厅;咖啡厅
citycode:021|poiid:B00157AC2O|name:梧桐小镇(世茂·商都)|address:南京西路258号F4层|location121.470814,31.232476|tel:021-31261817;021-63725757type:餐饮服务;茶艺馆;茶艺馆
citycode:021|poiid:B00155QLZY|name:爆爆椒香辣虾(世茂·商都)|address:南京西路258号F5层|location121.470814,31.232476|tel:021-52307873;021-63273321;4006217927type:餐饮服务;中餐厅;中餐厅
citycode:021|poiid:B00156EIG1|name:渝乡人家(世茂·商都)|address:南京西路258号F6层|location121.470814,31.232476|tel:021-53752728;021-53752729type:餐饮服务;中餐厅;四川菜(川菜)
citycode:021|poiid:B00155QGJ1|name:麦当劳(世茂·商都)|address:南京西路258号F1层|location121.47088,31.232616|tel:021-33316035;021-63346416;4008517517type:餐饮服务;快餐厅;麦当劳|餐饮服务;冷饮店;冷饮店
citycode:021|poiid:B00156LUQE|name:美仕唐纳滋(人民广场店)|address:上海地铁1号线人民广场大三角换乘大厅104|location121.47388,31.233121|tel:021-22057924;021-51877757type:餐饮服务;糕饼店;糕饼店
citycode:021|poiid:B00156NDQ9|name:极寿司(世茂·商都)|address:南京西路258号F2层|location121.470778,31.232466|tel:021-62108197;13472442380type:餐饮服务;外国餐厅;外国餐厅
citycode:021|poiid:B00155QXF1|name:爱茜茜里(人民广场店)|address:上海地铁1号线人民广场站大三角换乘厅|location121.473888,31.23312|tel:021-22056977;4008200884type:餐饮服务;冷饮店;冷饮店
citycode:021|poiid:B00156GXFJ|name:都可茶饮(人民广场店)|address:上海地铁1号线人民广场大三角换乘大厅109|location121.473886,31.233128|tel:021-62677510;18317142722type:餐饮服务;冷饮店;冷饮店
citycode:021|poiid:B00156GXM2|name:克莉丝汀|address:上海地铁1号线人民广场大三角换乘大厅110|location121.473894,31.233132|tel:type:餐饮服务;糕饼店;糕饼店
citycode:021|poiid:B00156GMUN|name:冰雪皇后|address:上海地铁1号线人民广场大三角换乘大厅-1-108|location121.473894,31.233135|tel:type:餐饮服务;冷饮店;冷饮店
citycode:021|poiid:B00156XPAA|name:mou|address:南京西路216号大光明电影院2楼(近西藏中路)|location121.47126,31.233042|tel:type:餐饮服务;冷饮店;冷饮店
citycode:021|poiid:B0FFF36P31|name:明日早餐|address:华盛街10号人民广场9号出口处人民公园4号(近地铁站)|location121.4721,31.23343|tel:18321688840type:餐饮服务;快餐厅;快餐厅
citycode:021|poiid:B001550MS4|name:必胜客(大光明店)|address:南京西路190号|location121.471396,31.23314|tel:021-63591566type:餐饮服务;快餐厅;必胜客
citycode:021|poiid:B00155N0FE|name:雅科江浙沪精品菜|address:黄浦区南京西路248号大光明影院3楼屋顶花园(近黄河路)|location121.47078,31.23252|tel:021-63277177type:餐饮服务;中餐厅;江苏菜
citycode:021|poiid:B00155HPZT|name:东方既白(上海人民公园店)|address:南京西路198|location121.471481,31.233215|tel:021-63275933;021-63275966type:餐饮服务;快餐厅;快餐厅
citycode:021|poiid:B00156N72D|name:辛香汇(南京西路店)|address:南京西路333号(近成都路)|location121.47063,31.231139|tel:type:餐饮服务;中餐厅;四川菜(川菜)
citycode:021|poiid:B00155Q40T|name:王鼎(世茂·商都)|address:南京西路258号F7层|location121.470744,31.232519|tel:021-53752770;021-53752779type:餐饮服务;外国餐厅;外国餐厅
citycode:021|poiid:B00156FR56|name:国际饭店大堂咖啡吧|address:南京西路170号国际饭店1楼(近黄河路)|location121.47192,31.233433|tel:021-63275225type:餐饮服务;咖啡厅;咖啡厅
citycode:021|poiid:B00157GBDG|name:自家人(世茂·商都)|address:南京西路258号F2层|location121.470726,31.232537|tel:type:餐饮服务;中餐厅;中餐厅
citycode:021|poiid:B00157GBTR|name:东北小院(世茂·商都)|address:南京西路258号F2层|location121.470709,31.232512|tel:4000576776type:餐饮服务;中餐厅;中餐厅
citycode:021|poiid:B00156GMY7|name:宜芝多(人民广场店)|address:西藏中路325|location121.474029,31.233123|tel:021-22057746type:餐饮服务;糕饼店;糕饼店
citycode:021|poiid:B00155FYH1|name:上岛咖啡(南京西路店)|address:黄河路11号上海工艺美术商厦6层|location121.471381,31.233249|tel:021-62151811;021-63278579;021-63583003type:餐饮服务;咖啡厅;上岛咖啡
citycode:021|poiid:B00155M3ML|name:国际饭店15楼|address:黄浦区黄河路28号国际饭店15楼|location121.47169,31.233435|tel:021-63275225type:餐饮服务;中餐厅;浙江菜
citycode:021|poiid:B00156GMV9|name:茶香书香|address:西藏中路305|location121.474207,31.233086|tel:type:餐饮服务;茶艺馆;茶艺馆
citycode:021|poiid:B00157GLS6|name:黔味酸汤馆|address:南京西路198号3楼(近黄河路)|location121.471384,31.233331|tel:021-63279707type:餐饮服务;中餐厅;中餐厅
citycode:021|poiid:B001575180|name:McCafe(人民广场站店)|address:人民广场地铁换乘大厅17号出口|location121.474435,31.232917|tel:021-22057718type:餐饮服务;咖啡厅;咖啡厅
citycode:021|poiid:B00156P98N|name:虹口糕团(人民广场店)|address:黄浦区南京西路19-169号华盛街内|location121.47268,31.233667|tel:type:餐饮服务;中餐厅;中餐厅
citycode:021|poiid:B00155GBBH|name:鸿祥大厦员工餐厅|address:上海黄浦区黄河路21号B1楼|location121.47126,31.233343|tel:type:餐饮服务;快餐厅;快餐厅
citycode:021|poiid:B001575XSB|name:酸奶·家|address:西藏中路305号人民广场站17号口内|location121.47455,31.232905|tel:type:餐饮服务;冷饮店;冷饮店
citycode:021|poiid:B00156GN0Q|name:麦当劳(人民广场站店)|address:西藏中路305|location121.474461,31.23301|tel:021-22057718type:餐饮服务;快餐厅;麦当劳
citycode:021|poiid:B00155KY52|name:丰泽楼|address:南京西路170号国际饭店2层|location121.471632,31.233585|tel:021-63275225type:餐饮服务;中餐厅;中餐厅
citycode:021|poiid:B00156ECM7|name:幸河日本料理(南京西路店)|address:南京西路170号国际饭店1层|location121.471639,31.233591|tel:021-54224357;021-63275225;021-63580522type:餐饮服务;外国餐厅;日本料理
citycode:021|poiid:B0FFF0DMND|name:金黔串|address:南京西路258号世贸商都2楼(近食尚街)|location121.4704,31.23249|tel:type:餐饮服务;中餐厅;中餐厅
citycode:021|poiid:B0FFF2NMNO|name:国际饭店-大堂吧|address:南京西路170号国际饭店g层|location121.47171,31.233623|tel:type:餐饮服务;咖啡厅;星巴克咖啡
citycode:021|poiid:B0FFF2I4V7|name:Eqe|address:南京西路588号|location121.47092,31.23022|tel:type:餐饮服务;中餐厅;中餐厅
citycode:021|poiid:B0FFF2JB4B|name:体育大厦-餐厅|address:南京西路150号体育大厦2层|location121.47195,31.233736|tel:type:餐饮服务;中餐厅;火锅店
citycode:021|poiid:B00156EHZW|name:杏花楼(黄河路店)|address:黄河路21号鸿祥大厦3-4层|location121.471271,31.23348|tel:021-33130320;021-63202335type:餐饮服务;糕饼店;糕饼店
citycode:021|poiid:B00156GMJM|name:老克勃上海菜(创兴店)|address:南京西路288号创兴金融中心2层|location121.470256,31.232408|tel:021-61221577type:餐饮服务;中餐厅;火锅店
citycode:021|poiid:B00156DW2N|name:苏浙汇(上海南京西路店)|address:南京西路288号创兴金融中心3层|location121.470247,31.232402|tel:021-33663777;021-57575777;021-62520790;4001081717type:餐饮服务;中餐厅;中餐厅
citycode:021|poiid:B00156EPD3|name:太平洋咖啡(人民公园店)|address:南京西路288号创兴金融中心206室|location121.470232,31.232391|tel:021-53081130type:餐饮服务;咖啡厅;Pacific Coffee Company
citycode:021|poiid:B00156FTIE|name:国际饭店9楼海王厅|address:黄浦区南京西路28号国际饭店9楼|location121.47159,31.233715|tel:021-63275225type:餐饮服务;中餐厅;浙江菜
citycode:021|poiid:B00156E5QL|name:台品轩|address:南京西路150号体育大厦2层|location121.471872,31.233809|tel:type:餐饮服务;中餐厅;中餐厅
citycode:021|poiid:B00153BA1A|name:国际饭店西饼屋(黄河路店)|address:黄河路28号|location121.471434,31.233677|tel:021-63224395;021-63275225type:餐饮服务;糕饼店;糕饼店
citycode:021|poiid:B00156Y9X5|name:Pacilic Coffee|address:南京西路288号创兴金融中心1楼|location121.47011,31.232219|tel:type:餐饮服务;咖啡厅;星巴克咖啡
citycode:021|poiid:B00155K8MX|name:MAXIN'S|address:黄陂北路200号上海大剧院1层|location121.470868,31.230076|tel:type:餐饮服务;外国餐厅;法式菜品餐厅
citycode:021|poiid:B00155L09O|name:沁茗园|address:黄陂北路200号|location121.470859,31.230078|tel:021-63271757type:餐饮服务;茶艺馆;茶艺馆
citycode:021|poiid:B00155LPKR|name:克莉丝汀(黄陂北路店)|address:黄陂北路200号(近人民广场)|location121.470858,31.230069|tel:021-53750128type:餐饮服务;糕饼店;糕饼店
citycode:021|poiid:B00155LLZK|name:图门洪祥烧烤|address:黄河路21号甲(凤阳路黄河路)|location121.471129,31.233533|tel:021-63590372type:餐饮服务;中餐厅;特色/地方风味餐厅
citycode:021|poiid:B00156N9H4|name:酸奶冰激凌|address:徐汇区中山南二路699号正大乐城B1|location121.4741,31.229832|tel:type:餐饮服务;冷饮店;冷饮店
citycode:021|poiid:B00157I7J4|name:口木炭烧|address:黄浦区南京西路138号|location121.47216,31.233925|tel:type:餐饮服务;外国餐厅;韩国料理
citycode:021|poiid:B00154DACD|name:功德林(南京西路专卖店)|address:南京西路445号|location121.471158,31.233573|tel:021-33310519;021-63270218;021-63272181type:餐饮服务;中餐厅;中餐厅|餐饮服务;糕饼店;糕饼店
citycode:021|poiid:B00154YUDL|name:图门郎特色烧烤黄河路店|address:黄河路24号国际饭店旁(南京西路口)|location121.471157,31.233575|tel:021-28669580type:餐饮服务;中餐厅;特色/地方风味餐厅
citycode:021|poiid:B0FFF2DA3W|name:鸿祥会所|address:黄河路21号鸿祥大厦18/19层|location121.4711,31.23355|tel:type:餐饮服务;中餐厅;火锅店
citycode:021|poiid:B00155M0VQ|name:清沁鲜果吧(人民广场店)|address:人民广场地铁站9号出口|location121.472282,31.233975|tel:021-63224951type:餐饮服务;快餐厅;快餐厅
citycode:021|poiid:B00156EC9T|name:西九巷(人民广场店)|address:西藏中路269号(近九江路)|location121.474755,31.23312|tel:021-61550645type:餐饮服务;咖啡厅;咖啡厅
citycode:021|poiid:B00156N9PI|name:咖夫摩|address:上海黄浦区黄陂北路256号(黄陂北路江阴路)|location121.470566,31.230207|tel:021-63585856type:餐饮服务;咖啡厅;咖啡厅
citycode:021|poiid:B00155QE5M|name:阿2时尚咖啡(上海广场二店)|address:西藏中路221|location121.475337,31.232113|tel:021-53750328type:餐饮服务;咖啡厅;咖啡厅
citycode:021|poiid:B00156EVJJ|name:星巴克咖啡(西藏路店)|address:南京西路231号39幢-A|location121.474633,31.233315|tel:021-21137786;021-31157982;021-53060025type:餐饮服务;咖啡厅;星巴克咖啡
citycode:021|poiid:B00156MB7T|name:达摩咖啡|address:人民大道100号城市规划展示馆内(近西藏中路)|location121.475399,31.231411|tel:type:餐饮服务;咖啡厅;咖啡厅
citycode:021|poiid:B00156FUIS|name:东瀛一休烧(人广店)|address:黄浦区 人民大道100号城市规划馆地下1930风情街(近东昌老码头店)|location121.47542,31.23141|tel:4001175917type:餐饮服务;中餐厅;中餐厅
citycode:021|poiid:B00155HBYV|name:焦点咖啡吧|address:人民大道100号上海城市规划展示馆5层|location121.475421,31.231405|tel:021-53852599type:餐饮服务;咖啡厅;咖啡厅
citycode:021|poiid:B00155M64P|name:乐乐柠檬上海风情街店(上海风情街店)|address:人民大道100号城市规划展示馆B1层1930风情街|location121.475423,31.231408|tel:type:餐饮服务;冷饮店;冷饮店
citycode:021|poiid:B00155M8C9|name:唐门甜品|address:人民大道100号规划展示馆B1层|location121.475435,31.231422|tel:021-63275157type:餐饮服务;甜品店;甜品店
citycode:021|poiid:B00155QGV4|name:全统永和豆浆(西藏中路店)|address:人民大道100号上海城市规划展示馆B1层|location121.475457,31.23168|tel:type:餐饮服务;快餐厅;快餐厅
citycode:021|poiid:B00156XOWP|name:甘萃鲜饮茶|address:七浦路新兴旺服饰批发5楼美食广场F28(近地铁10号线天潼路1号出口)|location121.469842,31.231938|tel:type:餐饮服务;冷饮店;冷饮店
citycode:021|poiid:B00155MCEQ|name:产地咖啡馆|address:人民大道100号上海城市规划展示馆B1层N座|location121.475461,31.231683|tel:021-63580901type:餐饮服务;咖啡厅;咖啡厅
citycode:021|poiid:B00155KZ93|name:老城咖啡|address:人民大道100号上海城市规划展示馆|location121.475461,31.231682|tel:021-63271559type:餐饮服务;咖啡厅;咖啡厅
citycode:021|poiid:B00156FU2E|name:丝贝丽(人民大道店)|address:上海黄浦区人民大道100号城市规划展示馆B1楼1930风情街S-G-1号(近西藏中路)|location121.47544,31.23132|tel:13801926540type:餐饮服务;冷饮店;冷饮店
citycode:021|poiid:B00156G281|name:柠檬皇后(人民广场店)|address:人民大道100号1930风情街(近来福士)|location121.47544,31.23132|tel:021-36360580type:餐饮服务;甜品店;甜品店
citycode:021|poiid:B00156E6G1|name:富淳饭店(天安店)|address:南京西路338号天安中心B1层|location121.469817,31.232088|tel:021-63728268;4007339993type:餐饮服务;中餐厅;中餐厅
citycode:021|poiid:B00156FJY5|name:疯狂薯条(人民大道店)|address:人民大道100号城市规划展示馆1930地下风情街(近西藏中路)|location121.47549,31.23127|tel:021-36360580;021-62838543;13262871775type:餐饮服务;中餐厅;中餐厅
citycode:021|poiid:B00156XUBX|name:牛魔王|address:黄浦区人民大道100号1930风情街内|location121.47549,31.23127|tel:type:餐饮服务;休闲餐饮场所;休闲餐饮场所
citycode:021|poiid:B00155R3LS|name:国际饭店·婚宴|address:黄浦区南京西路170号国际饭店内(近黄河路)查看地图|location121.47142,31.233953|tel:021-63275225;4000565737type:餐饮服务;中餐厅;北京菜
citycode:021|poiid:B00156O6LT|name:顺心售品店|address:人民大道36|location121.475562,31.231928|tel:type:餐饮服务;快餐厅;快餐厅
citycode:021|poiid:B0FFF3F7WL|name:鸿福堂凉茶(人民广场店)|address:轨道交通1号线人民广场站|location121.475,31.2332|tel:021-32516996type:餐饮服务;甜品店;甜品店
citycode:021|poiid:B00157562O|name:卡慕咖啡|address:南京西路338号天安中心大厦1楼层大堂|location121.469709,31.231716|tel:021-63391633type:餐饮服务;咖啡厅;咖啡厅
citycode:021|poiid:B00156GK6Z|name:几分甜(黄河店)|address:黄河路37号|location121.470926,31.233784|tel:021-63307288type:餐饮服务;糕饼店;糕饼店
citycode:021|poiid:B00156PESA|name:锅道|address:黄浦区人民大道9-99号香港名店街77号|location121.47543,31.230795|tel:type:餐饮服务;外国餐厅;日本料理
citycode:021|poiid:B00155L0KB|name:天运7号国际海鲜自助餐厅|address:南京西路338号天安广场B1层|location121.469655,31.231855|tel:021-63277112;021-63277113type:餐饮服务;中餐厅;海鲜酒楼
citycode:021|poiid:B00155H9IC|name:丰裕餐饮(嘉顿店)|address:凤阳路218号|location121.47136,31.234051|tel:021-63277005type:餐饮服务;快餐厅;快餐厅
citycode:021|poiid:B0FFF36V0M|name:吉乐福(人民广场店)|address:黄陂北路249号(近人民广场)|location121.47071,31.2297|tel:4000414924type:餐饮服务;快餐厅;快餐厅
citycode:021|poiid:B0FFF3F3NR|name:Business coffee|address:凤阳路238号(近黄河路)|location121.47106,31.23393|tel:type:餐饮服务;咖啡厅;咖啡厅
