citycode:021|poiid:B00140I2WL|name:小红牛火锅(荔湾旗舰店)|address:荔湾路104号5号楼首层|location113.244928,23.132481|tel:020-81953615type:餐饮服务;中餐厅;火锅店
citycode:021|poiid:B00141KFLO|name:翠城酒家|address:荣兴路9号|location113.233016,23.093752|tel:020-81591888;13543444316;13710903302;4007339993type:餐饮服务;中餐厅;综合酒楼
citycode:021|poiid:B00140WDO4|name:唐荔园食艺馆|address:黄沙大道如意坊路12号荔湾湖公园内|location113.231819,23.119045|tel:020-81702228;020-81818002type:餐饮服务;中餐厅;中餐厅
citycode:021|poiid:B00141JM1E|name:食得乐餐厅|address:芳村地铁站出口侧(近女子医院)|location113.237438,23.095726|tel:020-81567117type:餐饮服务;中餐厅;广东菜(粤菜)
citycode:021|poiid:B00140WB6P|name:金半岛海鲜酒家|address:珠江桥中双桥北路88号|location113.21767,23.125364|tel:020-81751188;020-81753388;020-81762168type:餐饮服务;中餐厅;海鲜酒楼
citycode:021|poiid:B00141JG6I|name:张记清补羊肉城(分店)|address:龙津西路176-178|location113.238295,23.122069|tel:020-81958006type:餐饮服务;中餐厅;广东菜(粤菜)
citycode:021|poiid:B00140WC9S|name:粤满盏|address:龙津东路768号|location113.2514,23.121568|tel:020-81875304;13422345679type:餐饮服务;中餐厅;火锅店
citycode:021|poiid:B00140H23G|name:友联菜馆|address:杉木栏路163-165|location113.246418,23.110348|tel:020-81876751type:餐饮服务;中餐厅;中餐厅
citycode:021|poiid:B00140N2EE|name:竹溪酒家(增南路)|address:龙溪大道增南路298号|location113.213691,23.075422|tel:020-81414298;020-81414398type:餐饮服务;中餐厅;中餐厅
citycode:021|poiid:B00140GVTI|name:嘉华海鲜酒家(龙津中路)|address:龙津中路447|location113.243089,23.124474|tel:020-81952896type:餐饮服务;中餐厅;海鲜酒楼
citycode:021|poiid:B00141K7BY|name:广州清心鸡沙田乳鸽店(芳村总店)|address:花地大道北20号|location113.235121,23.097914|tel:020-81591667type:餐饮服务;中餐厅;广东菜(粤菜)
citycode:021|poiid:B00141JM27|name:荔宴家厨|address:荔湾路78号(近广利)|location113.24385,23.12827|tel:020-62311322type:餐饮服务;中餐厅;广东菜(粤菜)
citycode:021|poiid:B00140UY9O|name:德生楼私房菜|address:芳村招村北约新记驴肉对面|location113.237931,23.090087|tel:020-81558773type:餐饮服务;中餐厅;广东菜(粤菜)
citycode:021|poiid:B00140WALH|name:六婶西关小厨(中山八店)|address:中山八路25号|location113.239765,23.125257|tel:020-81758638type:餐饮服务;中餐厅;中餐厅
citycode:021|poiid:B00140NXD4|name:粥旺庄|address:鹤洞新村新马路|location113.2502,23.081431|tel:020-81560176;020-81594830;020-81594843type:餐饮服务;中餐厅;中餐厅
citycode:021|poiid:B00140N6H5|name:臣福龙小东北餐饮|address:东漖北路500-1|location113.229874,23.0929|tel:020-81800611type:餐饮服务;中餐厅;东北菜
citycode:021|poiid:B00141JINH|name:云腾砂锅粥|address:龙津东路713|location113.249024,23.122554|tel:020-81875788type:餐饮服务;中餐厅;中餐厅
citycode:021|poiid:B00140I3KS|name:新记火窝城|address:北外约新街22号|location113.237202,23.08996|tel:020-81578704type:餐饮服务;中餐厅;火锅店
citycode:021|poiid:B00140T0JH|name:地一居家福酒家(茶滘路店)|address:茶滘路1|location113.228114,23.088933|tel:020-81579828;020-81579838type:餐饮服务;中餐厅;综合酒楼
citycode:021|poiid:B00140V770|name:厨味坊|address:中山八路19号圣玛登酒店2层|location113.240333,23.125182|tel:020-81812278;020-81818888type:餐饮服务;中餐厅;中餐厅
citycode:021|poiid:B00140NX6R|name:一哥酸菜鱼(中山八路)|address:中山八路54号|location113.234812,23.125719|tel:020-81728331type:餐饮服务;中餐厅;中餐厅
citycode:021|poiid:B00141JLEB|name:味甲天下|address:芳村中南街海中二路|location113.208037,23.050834|tel:020-31942594;020-81512688;020-89870518type:餐饮服务;中餐厅;中餐厅
citycode:021|poiid:B00140CK7K|name:金花佳悦海鲜酒家|address:中山七路188号|location113.249706,23.125906|tel:020-81900780;020-81901739type:餐饮服务;中餐厅;海鲜酒楼
citycode:021|poiid:B00140HY2E|name:食为先酒家(中山七店)|address:中山七路208|location113.249147,23.12591|tel:020-81845628;020-81850408;020-81850748type:餐饮服务;中餐厅;中餐厅
citycode:021|poiid:B00141JM07|name:向群饭店|address:文昌南路31号|location113.245086,23.114245|tel:020-81307100;020-81307300type:餐饮服务;中餐厅;中餐厅
citycode:021|poiid:B00141J6ZY|name:顺日德酒家|address:芳村大道中311号启秀茶城|location113.228521,23.101664|tel:020-81890333;020-81898666type:餐饮服务;中餐厅;综合酒楼
citycode:021|poiid:B00140NLBV|name:食疗居|address:长寿西路83|location113.245084,23.117808|tel:020-81390551type:餐饮服务;中餐厅;广东菜(粤菜)
citycode:021|poiid:B00140UHQJ|name:尚水庄|address:花地大道中16号(坑口地铁C出口右行100米)|location113.233927,23.082128|tel:020-81621118;020-81623338type:餐饮服务;中餐厅;广东菜(粤菜)
citycode:021|poiid:B00141JVS0|name:湘亲门新概念餐厅|address:西村环市西路34号(V8酒店旁)|location113.239569,23.140385|tel:020-81190053;4007339993type:餐饮服务;中餐厅;中餐厅
citycode:021|poiid:B00141JLZL|name:沙家浜渔港|address:荔湾区东沙经济区丫髻沙大桥下江边|location113.27153,23.056627|tel:020-81548519type:餐饮服务;中餐厅;海鲜酒楼
citycode:021|poiid:B00140NWMP|name:葵鲜坊|address:广州荔湾区葵蓬凤溪419-421号(穗盐路口)|location113.213426,23.09196|tel:020-81411886;020-81491886type:餐饮服务;中餐厅;广东菜(粤菜)
citycode:021|poiid:B00141JKC6|name:大电影|address:中山七路51号富邦中心3层306|location113.252872,23.125114|tel:020-81239129type:餐饮服务;中餐厅;中餐厅
citycode:021|poiid:B00140V2PI|name:皇鸽食轩(小洲农庄第一分店)|address:东墩北路茶滘商业广场33-36号|location113.22856,23.088073|tel:020-81523222;020-81529730type:餐饮服务;中餐厅;中餐厅
citycode:021|poiid:B00141JLXZ|name:肥佬美食|address:广州荔湾区中山七路恩龙里34号陈家祠广场后侧小巷子内(近康王北路)|location113.245745,23.126621|tel:type:餐饮服务;中餐厅;广东菜(粤菜)
citycode:021|poiid:B00141K2CJ|name:海角红楼酒店西餐厅|address:珠江桥中大坦沙岛红楼路9号海角红楼度假酒店内|location113.22317,23.121662|tel:020-22052333;020-28025112;020-81975857type:餐饮服务;中餐厅;中餐厅
citycode:021|poiid:B00140V45V|name:御潮轩私房菜|address:荔湾路97号动感小西关康王楼|location113.242084,23.129098|tel:020-81299468;020-81299486type:餐饮服务;中餐厅;广东菜(粤菜)
citycode:021|poiid:B00140GZKT|name:顺德美食(花蕾路)|address:花蕾路54号花地美食广场三号之一(近好又多超市)|location113.236963,23.091894|tel:020-81630351;020-81630351 13802960839;020-88243288type:餐饮服务;中餐厅;广东菜(粤菜)
citycode:021|poiid:B00140WAMQ|name:五秀坊美食|address:宝源路131|location113.241271,23.118746|tel:020-81960946type:餐饮服务;中餐厅;中餐厅
citycode:021|poiid:B00140JPVR|name:客家王(芳村总店)|address:芳村大道中333号山村茶叶批发市场|location113.227295,23.102192|tel:020-81563508type:餐饮服务;中餐厅;中餐厅
citycode:021|poiid:B00140UHLE|name:一品湛江鸡酒家(黄沙第二分店)|address:黄沙大道21号|location113.236947,23.110642|tel:020-81828028type:餐饮服务;中餐厅;广东菜(粤菜)
citycode:021|poiid:B00140H231|name:有腥气(广利店)|address:荔湾路95号广利酒店1层|location113.243668,23.128437|tel:020-81251354type:餐饮服务;中餐厅;广东菜(粤菜)
citycode:021|poiid:B00141IML8|name:永红农庄|address:芳村花溪路9号之1|location113.238261,23.078915|tel:020-81500176;020-81500179type:餐饮服务;中餐厅;中餐厅
citycode:021|poiid:B00140WCO0|name:肥婶厨房(站前路)|address:站前路22号医药大厦2层|location113.246479,23.13939|tel:020-86433339type:餐饮服务;中餐厅;中餐厅
citycode:021|poiid:B00140UI39|name:同湘会湘菜(站前路店)|address:站前路58号中化大厦|location113.24849,23.141119|tel:020-86220629;020-86220659;020-86220691type:餐饮服务;中餐厅;湖南菜(湘菜)
citycode:021|poiid:B00140TY0X|name:荔都酒家|address:下九路33号|location113.247115,23.114265|tel:020-81388217;020-81390413type:餐饮服务;中餐厅;广东菜(粤菜)
citycode:021|poiid:B00141JKBG|name:黄记煌三汁焖锅(宝华路)|address:宝华路133号恒宝广场3层|location113.241742,23.117279|tel:020-81059266;020-81241660type:餐饮服务;中餐厅;火锅店
citycode:021|poiid:B00140NFMX|name:小菜王|address:中山八路新虹街8-10号|location113.234586,23.126239|tel:020-81727609;020-81811099;020-81812209type:餐饮服务;中餐厅;中餐厅
citycode:021|poiid:B00140NWEX|name:鸿海食家|address:光复北路769|location113.253337,23.127941|tel:020-81881828type:餐饮服务;中餐厅;广东菜(粤菜)
citycode:021|poiid:B00140V3JY|name:上渡食家(分店)|address:花地大道北25|location113.235361,23.096344|tel:020-81696692;020-81696693type:餐饮服务;中餐厅;中餐厅
citycode:021|poiid:B00140UD06|name:安铺湛江鸡|address:多宝路128号|location113.235945,23.116708|tel:020-81936175type:餐饮服务;中餐厅;中餐厅
citycode:021|poiid:B00140HVDM|name:庆记|address:黄沙大道52号|location113.235087,23.112902|tel:020-81939853type:餐饮服务;中餐厅;广东菜(粤菜)
citycode:021|poiid:B00140UC9S|name:富临门饭店|address:和平西路88|location113.243827,23.111489|tel:020-81958048type:餐饮服务;中餐厅;广东菜(粤菜)
citycode:021|poiid:B00140V5UE|name:家和酒家|address:南岸路河柳街3号(荔港南湾对面)|location113.233078,23.133028|tel:020-81278033;020-81278233type:餐饮服务;中餐厅;综合酒楼
citycode:021|poiid:B00140HXR3|name:圣保逻餐厅|address:多宝路101|location113.235998,23.116946|tel:020-81960881;020-81960991type:餐饮服务;中餐厅;广东菜(粤菜)
citycode:021|poiid:B00140GZE8|name:食养坊(荔枝湾店)|address:荔枝湾路8号|location113.233351,23.118654|tel:020-38621093;020-39342389;020-81361949type:餐饮服务;中餐厅;广东菜(粤菜)
citycode:021|poiid:B00140MC30|name:华苑饭店(芳村大道东)|address:芳村大道东168号(近荔湾公安局)|location113.243159,23.0922|tel:020-81564761type:餐饮服务;中餐厅;广东菜(粤菜)
citycode:021|poiid:B00140GXV6|name:美景酒楼|address:浣花路121|location113.228649,23.082959|tel:020-81511134;020-81512114type:餐饮服务;中餐厅;中餐厅
citycode:021|poiid:B00140GQNN|name:泮溪酒家|address:龙津西路151号|location113.236169,23.121405|tel:020-81721328;020-81722788;020-81834350type:餐饮服务;中餐厅;综合酒楼|购物服务;便民商店/便利店;便民商店/便利店
citycode:021|poiid:B00140HX9F|name:烧鹅辉食家|address:新虹街32号|location113.234619,23.127039|tel:020-81954787type:餐饮服务;中餐厅;广东菜(粤菜)
citycode:021|poiid:B00140BGGJ|name:陶然轩(沙面店)|address:沙面大街50号|location113.244319,23.10628|tel:020-81202118;020-81202828;020-81219888type:餐饮服务;中餐厅;广东菜(粤菜)
citycode:021|poiid:B00140HCVW|name:凤城酒家|address:环市西路30－1|location113.239077,23.140249|tel:020-81058538;020-81058798type:餐饮服务;中餐厅;中餐厅
citycode:021|poiid:B00140U9VO|name:荔湾湖饭店|address:广州荔湾区龙津西路155号荔湾湖公园内|location113.23305,23.122572|tel:020-81813610;020-86607034type:餐饮服务;中餐厅;广东菜(粤菜)
citycode:021|poiid:B00141J7MD|name:欣荣酒家|address:芳村大道东94|location113.24656,23.085636|tel:020-81587801type:餐饮服务;中餐厅;中餐厅
citycode:021|poiid:B00140WC5D|name:西关饭堂|address:恩宁路102-104号|location113.237737,23.114461|tel:020-81360840;020-81368623type:餐饮服务;中餐厅;广东菜(粤菜)
citycode:021|poiid:B00140M625|name:川蜀轩|address:环市西路135号万通大厦1楼(近站西路)|location113.24932,23.147625|tel:020-61113385;020-86692396type:餐饮服务;中餐厅;四川菜(川菜)
citycode:021|poiid:B00140TFY3|name:竹溪庆丰酒家(茶滘店)|address:东漖北路564号|location113.228247,23.08954|tel:020-81577162type:餐饮服务;中餐厅;广东菜(粤菜)
citycode:021|poiid:B00140GVF5|name:花地食府|address:芳村花蕾路花地食街花地美食广场内|location113.236966,23.091748|tel:020-81808227type:餐饮服务;中餐厅;广东菜(粤菜)
citycode:021|poiid:B00140NX8F|name:有腥气|address:沙面二街8|location113.245898,23.107684|tel:020-81215266type:餐饮服务;中餐厅;中餐厅
citycode:021|poiid:B00140WDGR|name:肥佬林|address:芳村食街百合园市场对面(好又多东侧)|location113.232522,23.063359|tel:020-81118728;020-81576298type:餐饮服务;中餐厅;中餐厅
citycode:021|poiid:B00140UXTC|name:周记饕之家(西村店)|address:西湾东路八街1层(近地铁西村站)|location113.244404,23.141057|tel:020-88254203type:餐饮服务;中餐厅;中餐厅
citycode:021|poiid:B00140V67H|name:祈福酒家|address:花蕾路10-1|location113.232133,23.091407|tel:020-81593232;020-81593303;020-81599380type:餐饮服务;中餐厅;综合酒楼
citycode:021|poiid:B00140KFW9|name:众源美食|address:光复北路555|location113.252765,23.124151|tel:020-81866923type:餐饮服务;中餐厅;中餐厅
citycode:021|poiid:B00140WDC3|name:金康美食|address:小梅大街7号首层|location113.24684,23.130795|tel:020-81259970type:餐饮服务;中餐厅;中餐厅
citycode:021|poiid:B00140JAI4|name:德盛烧鹅饭店(东漖北路店)|address:东漖北路514|location113.229608,23.092172|tel:020-10107777;020-81802374type:餐饮服务;中餐厅;广东菜(粤菜)
citycode:021|poiid:B00140V7RN|name:家和酒楼|address:芳村大道中南方茶叶市场北门A座|location113.221226,23.105171|tel:020-81584922type:餐饮服务;中餐厅;综合酒楼
citycode:021|poiid:B00140H2WE|name:醉琼楼|address:龙津东路757号(近紫来市场)|location113.249712,23.12243|tel:020-81879777type:餐饮服务;中餐厅;中餐厅
citycode:021|poiid:B00140U5GA|name:金运来酒楼|address:东漖南路坑口地铁站西侧|location113.230253,23.078215|tel:020-81402908;020-81402909;020-81516562type:餐饮服务;中餐厅;综合酒楼
citycode:021|poiid:B00140UBUV|name:陶陶居(第十甫路)|address:第十甫路20号(近大同路)|location113.242506,23.113343|tel:020-81389632;020-81389632 81396111;020-81396111;020-81399100type:餐饮服务;中餐厅;中餐厅|餐饮服务;糕饼店;糕饼店
citycode:021|poiid:B00140WAJW|name:傣妹火锅(十八甫北路)|address:第十甫路186号十甫名都商城3层|location113.245832,23.113256|tel:020-10107777;020-88902787type:餐饮服务;中餐厅;火锅店
citycode:021|poiid:B00140N72F|name:翠源酒家|address:光复北路558|location113.252861,23.12371|tel:020-81851039;020-81856983type:餐饮服务;中餐厅;中餐厅
citycode:021|poiid:B00140H6EQ|name:百岁鸡食店(华贵路店)|address:华贵路69|location113.241852,23.122144|tel:020-81704913type:餐饮服务;中餐厅;中餐厅
citycode:021|poiid:B00140NVTP|name:无间道涮涮锅(宝华总店)|address:宝华路133号恒宝广场3层3号|location113.241755,23.117299|tel:020-81241660;020-81248272type:餐饮服务;中餐厅;火锅店
citycode:021|poiid:B00141HZQL|name:广宏酒楼|address:西华路134号|location113.24627,23.131786|tel:020-22157036;020-81050655type:餐饮服务;中餐厅;综合酒楼
citycode:021|poiid:B00140KOM8|name:东北老家(站前横路)|address:越秀区站前横路45号1楼|location113.251758,23.142762|tel:020-86681266;15521285558type:餐饮服务;中餐厅;东北菜
citycode:021|poiid:B00140C5DV|name:荔银菜馆|address:站前路26|location113.246854,23.139723|tel:020-36237155;020-86507155type:餐饮服务;中餐厅;广东菜(粤菜)
citycode:021|poiid:B00140V7T3|name:玲玲美食葵蓬分店|address:葵蓬路18号(近茶叶市场南)|location113.22093,23.095777|tel:020-81410545type:餐饮服务;中餐厅;火锅店
citycode:021|poiid:B00140T96J|name:阿牛农家菜|address:西坑大街11|location113.240701,23.081082|tel:020-81580272;020-88564422type:餐饮服务;中餐厅;广东菜(粤菜)
citycode:021|poiid:B00140NWF6|name:宏展餐厅|address:荔湾区第一津街附近下层花园|location113.244823,23.132296|tel:020-81088367type:餐饮服务;中餐厅;广东菜(粤菜)
citycode:021|poiid:B00140TE2A|name:万丰菜馆|address:芳村花地湾鸿雁路20号|location113.231012,23.089825|tel:020-81529070;020-81588373type:餐饮服务;中餐厅;中餐厅
citycode:021|poiid:B00140SAWS|name:竹园风味庄(分店)|address:白鹅潭酒吧街入口出芳村隧道左调头紧邻收费站|location113.237113,23.10079|tel:020-81569298type:餐饮服务;中餐厅;中餐厅
citycode:021|poiid:B00140V8GA|name:葵然农庄|address:芳村葵蓬西滘水闸边|location113.223533,23.105563|tel:020-81522908type:餐饮服务;中餐厅;综合酒楼
citycode:021|poiid:B00141JGP7|name:喜悦会|address:文昌南路139号地铁长寿路A出口文昌广场2层|location113.244259,23.117498|tel:020-81256950;020-81331775;020-81331776type:餐饮服务;中餐厅;火锅店
citycode:021|poiid:B00140NWJ8|name:金鲍渔港酒楼|address:黄沙大道西猪栏路14号粤恒丰大厦2层|location113.238435,23.108137|tel:020-81258125;020-81259999type:餐饮服务;中餐厅;海鲜酒楼
citycode:021|poiid:B00140I3GA|name:新浩文菜馆|address:杉木栏路84|location113.248155,23.110558|tel:020-81849738type:餐饮服务;中餐厅;中餐厅
citycode:021|poiid:B00141J6TL|name:广胜酒楼|address:黄沙大道西猪栏路14号粤恒丰大厦3A层|location113.238405,23.10812|tel:020-81257868;020-81258934type:餐饮服务;中餐厅;综合酒楼
citycode:021|poiid:B00140V7RL|name:御铭居|address:龙溪大道1号汇泉酒店1-2楼(近坑口地铁站)|location113.229115,23.076001|tel:020-81490133;020-81494633type:餐饮服务;中餐厅;广东菜(粤菜)
citycode:021|poiid:B00140SZN5|name:百圣驰名水晶鸡深井烧鹅|address:站前横路13|location113.252836,23.140797|tel:020-86501418type:餐饮服务;中餐厅;中餐厅
citycode:021|poiid:B00141JW1F|name:榕易记|address:荔湾路97号动感小西关华贵楼|location113.240338,23.129373|tel:020-81251813;020-81251823type:餐饮服务;中餐厅;中餐厅
citycode:021|poiid:B00140N76L|name:大家福美食|address:明心路29|location113.240134,23.100483|tel:020-81585268type:餐饮服务;中餐厅;中餐厅
citycode:021|poiid:B00140H25X|name:渔家村西关厨房|address:龙津东路743|location113.249433,23.122444|tel:020-81909088type:餐饮服务;中餐厅;广东菜(粤菜)
citycode:021|poiid:B00140NWVP|name:盛港湾海鲜食府|address:黄沙大道西猪栏路14号粤恒丰大厦6-7层|location113.238437,23.10815|tel:020-81257032;020-81257719;020-81258275type:餐饮服务;中餐厅;海鲜酒楼
citycode:021|poiid:B00141KWOK|name:冰の恋美食店|address:多宝路131号多宝市场2楼(近多宝酒店)|location113.23763,23.116812|tel:13527642131;13711762117type:餐饮服务;中餐厅;广东菜(粤菜)
citycode:021|poiid:B00140U8YR|name:辉城酒家(金昊大厦东北)|address:花地大道立交桥东南侧华昇工业大厦对面|location113.235224,23.076577|tel:020-81513722type:餐饮服务;中餐厅;中餐厅
citycode:021|poiid:B00140LJS8|name:天天酒家(芳村大道西)|address:芳村大道西119号|location113.217243,23.107258|tel:020-81809603type:餐饮服务;中餐厅;中餐厅
citycode:021|poiid:B00140V246|name:大嘴食馆|address:芳村西朗麦村北55号101(近西朗地铁总站)|location113.230736,23.062175|tel:020-33889268;020-81510998type:餐饮服务;中餐厅;中餐厅
citycode:021|poiid:B00140GWTP|name:矿泉大可以饭店|address:站西路28号|location113.245294,23.148865|tel:020-86521263;020-86522336;020-86527992type:餐饮服务;中餐厅;广东菜(粤菜)
citycode:021|poiid:B00140H2WJ|name:醉贤居饭店|address:华贵路12|location113.241947,23.120841|tel:020-81723094type:餐饮服务;中餐厅;中餐厅
citycode:021|poiid:B00140V4MA|name:老西关美食城|address:康王南路293号华林国际B馆3层|location113.247041,23.117109|tel:020-31022070;020-31922070type:餐饮服务;中餐厅;中餐厅
citycode:021|poiid:B00140V0Q3|name:大乡里狗羊火锅食店|address:蓬莱路70号|location113.237981,23.114169|tel:020-81818445;81818445type:餐饮服务;中餐厅;中餐厅
citycode:021|poiid:B00141J7V3|name:南港园林酒家|address:喜鹊路(近越和花鸟鱼虫世界)|location113.228593,23.085132|tel:020-81510688type:餐饮服务;中餐厅;综合酒楼
citycode:021|poiid:B00140V8ED|name:月和风料理|address:柏德来商业城2区|location113.247755,23.13139|tel:020-31388823;18011813818type:餐饮服务;中餐厅;中餐厅|餐饮服务;外国餐厅;日本料理
