citycode:0755|poiid:B02F30AAD6|name:同乐餐厅|address:笋岗东路1001号同乐大厦|location:114.124619,22.555476|tel:0755-82223576|type:餐饮服务;中餐厅;四川菜(川菜)
citycode:0755|poiid:B02F37W5QT|name:新湘缘大碗菜|address:田贝一路68|location:114.125155,22.558512|tel:0755-25503166|type:餐饮服务;中餐厅;湖南菜(湘菜)
citycode:0755|poiid:B02F37WO1P|name:老乡村(深圳时尚店)|address:人民北路3091|location:114.120416,22.554102|tel:0755-22216366|type:餐饮服务;中餐厅;湖南菜(湘菜)
citycode:0755|poiid:B02F38U405|name:台竹园|address:金百隆商场负一楼|location:114.120506,22.553813|tel:|type:餐饮服务;中餐厅;特色/地方风味餐厅
citycode:0755|poiid:B02F37URSE|name:麽麽茶餐厅(人民北店)|address:人民北路3083|location:114.120415,22.553781|tel:0755-82296828|type:餐饮服务;快餐厅;茶餐厅
citycode:0755|poiid:B02F37WO1N|name:木桶天下(人民北店)|address:人民北路3085|location:114.120403,22.55381|tel:0755-82152113|type:餐饮服务;中餐厅;中餐厅
citycode:0755|poiid:B02F38TG64|name:天一楼海鲜酒家|address:笋岗东路2001号2层|location:114.120001,22.555696|tel:13760216133;0755-82289688|type:餐饮服务;中餐厅;海鲜酒楼
citycode:0755|poiid:B02F38OV29|name:灵芝客家土菜馆|address:洪湖路碧湖花园1楼|location:114.12102,22.55783|tel:0755-25501188|type:餐饮服务;中餐厅;中餐厅
citycode:0755|poiid:B02F37VSWN|name:天鹅饺子馆|address:洪湖路15号碧湖花园玫瑰园108-110号|location:114.120803,22.557704|tel:0755-28909130|type:餐饮服务;中餐厅;特色/地方风味餐厅
citycode:0755|poiid:B02F37USX7|name:湘院子(洪湖花园店)|address:洪湖路5|location:114.120308,22.557048|tel:0755-25507001;0755-25507002|type:餐饮服务;中餐厅;湖南菜(湘菜)
citycode:0755|poiid:B02F38TBVO|name:潮汕潮丰牛肉店|address:洪湖路15号碧湖花园1楼|location:114.12081,22.55775|tel:0755-25501188|type:餐饮服务;中餐厅;火锅店
citycode:0755|poiid:B02F3062OB|name:麦当劳(洪湖分店)|address:洪湖路6号洪湖花园首层103B|location:114.120273,22.55716|tel:0755-25625349;4008517517|type:餐饮服务;快餐厅;麦当劳
citycode:0755|poiid:B02F37TGFM|name:龙记桂林米粉(洪湖五街)|address:洪湖五街6-1|location:114.12123,22.558342|tel:0755-25502070|type:餐饮服务;中餐厅;中餐厅
citycode:0755|poiid:B02F37TX34|name:安天民北方饺子(洪湖分店)|address:洪湖五街17|location:114.121028,22.558273|tel:0755-25503151;0755-25608418;0755-25628928|type:餐饮服务;中餐厅;特色/地方风味餐厅
citycode:0755|poiid:B02F37TLDL|name:鲜粉人家(洪湖五街)|address:洪湖五街6-2|location:114.121207,22.558432|tel:0755-22050619;0755-25623971|type:餐饮服务;中餐厅;中餐厅
citycode:0755|poiid:B02F38TERD|name:沙县小吃|address:洪湖路21-1|location:114.120375,22.557644|tel:0755-25773327;13410749789|type:餐饮服务;中餐厅;中餐厅|餐饮服务;快餐厅;快餐厅
citycode:0755|poiid:B02F38OUD2|name:深医餐厅|address:深圳市人民医院内|location:114.12725,22.557854|tel:|type:餐饮服务;快餐厅;快餐厅
citycode:0755|poiid:B02F37TFGL|name:开味鱼头湘菜馆|address:洪湖五街6|location:114.121183,22.558506|tel:0755-25505590|type:餐饮服务;中餐厅;湖南菜(湘菜)
citycode:0755|poiid:B02F38OKM1|name:烟壹大饺子|address:洪湖五路6-6号|location:114.121216,22.55873|tel:|type:餐饮服务;快餐厅;快餐厅
citycode:0755|poiid:B02F38OHRE|name:同合大排档|address:东门中路2084号|location:114.123825,22.550852|tel:13066969928|type:餐饮服务;中餐厅;中餐厅
citycode:0755|poiid:B02F30AG1R|name:园丁乐丰饭庄|address:文锦中路2013-4、2105|location:114.128067,22.55275|tel:0755-82223198|type:餐饮服务;中餐厅;中餐厅
citycode:0755|poiid:B02F38TD0M|name:郑生福小吃店|address:翠园街68|location:114.127118,22.551694|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:0755|poiid:B02F38M9OS|name:老北京面食|address:文锦中路东方京基华都大厦101号|location:114.12816,22.552736|tel:0755-22300506|type:餐饮服务;中餐厅;中餐厅
citycode:0755|poiid:B02F37WMX7|name:时尚轩酒楼|address:东门北路1032号虹楼|location:114.129137,22.555381|tel:0755-25411222|type:餐饮服务;中餐厅;综合酒楼
citycode:0755|poiid:B02F37VTOJ|name:龙海餐馆|address:田贝一路建材大厦首层|location:114.127165,22.559213|tel:0755-25503828|type:餐饮服务;中餐厅;中餐厅
citycode:0755|poiid:B02F38SYD8|name:香港新记粥粉面饭甜品(罗湖分店)|address:东门北路1050-1|location:114.129275,22.555577|tel:0755-25653603|type:餐饮服务;中餐厅;中餐厅
citycode:0755|poiid:B02F38UCGH|name:家常菜|address:东门北路1042|location:114.12935,22.555503|tel:0755-25403526|type:餐饮服务;快餐厅;快餐厅
citycode:0755|poiid:B02F38TF1U|name:巧客尚食大酒楼|address:东门北路1050-4|location:114.129453,22.55567|tel:0755-25422278|type:餐饮服务;中餐厅;综合酒楼
citycode:0755|poiid:B02F38OHBU|name:田贝食府|address:文锦北路1011号田贝酒店附1楼(田贝加油站对面)|location:114.123098,22.560569|tel:0755-82491313|type:餐饮服务;中餐厅;中餐厅
citycode:0755|poiid:B02F30AJ7G|name:榕兴客家农家菜|address:田贝一路30-2|location:114.127348,22.559553|tel:0755-25683555|type:餐饮服务;中餐厅;中餐厅
citycode:0755|poiid:B02F38MZUH|name:炭烤肥牛|address:东门北路1050号海洋大厦1楼(留医部对面)|location:114.12965,22.55563|tel:0755-36902345|type:餐饮服务;中餐厅;特色/地方风味餐厅
citycode:0755|poiid:B02F38MC5X|name:四叔潮州米粉店|address:东门北路1050号海洋大厦1楼(近留医部)|location:114.129741,22.555764|tel:0755-25653603|type:餐饮服务;中餐厅;广东菜(粤菜)
citycode:0755|poiid:B0FFF00SX5|name:椰润清火锅|address:东门北路1050|location:114.129766,22.55578|tel:0755-33160337|type:餐饮服务;中餐厅;火锅店
citycode:0755|poiid:B0FFF3847T|name:重庆黑豆花冷锅鱼|address:中兴路翠园街35号(东方颐园后面,地铁:晒布站B出口)|location:114.126294,22.550273|tel:0755-82172112|type:餐饮服务;中餐厅;火锅店
citycode:0755|poiid:B02F38W05X|name:年年有鱼四季火锅|address:洪湖二街23|location:114.122872,22.560854|tel:0755-25509496;0755-25503573|type:餐饮服务;中餐厅;火锅店
citycode:0755|poiid:B02F38VLLO|name:兰州牛肉面|address:洪湖五街41555附近|location:114.120831,22.560205|tel:|type:餐饮服务;中餐厅;清真菜馆
citycode:0755|poiid:B02F37V6HN|name:深运潮州粥(深运店)|address:晒布路26号深运大厦|location:114.121659,22.550107|tel:0755-82299280|type:餐饮服务;中餐厅;潮州菜
citycode:0755|poiid:B02F38UMFV|name:连深成都面馆|address:洪湖五街10-11|location:114.120796,22.560282|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:0755|poiid:B02F37TPLT|name:家之味重庆火锅|address:洪湖二街89|location:114.121428,22.560609|tel:0755-25634614|type:餐饮服务;中餐厅;火锅店
citycode:0755|poiid:B02F37UR3A|name:嘉好(洪湖分店)|address:洪湖二街95|location:114.121325,22.560591|tel:0755-25631711;0755-25637288|type:餐饮服务;中餐厅;火锅店
citycode:0755|poiid:B02F37V607|name:富竹餐厅|address:晒布路73号|location:114.120674,22.550364|tel:0755-82281551|type:餐饮服务;中餐厅;广东菜(粤菜)
citycode:0755|poiid:B02F38TA74|name:新园松记餐厅|address:新园路85|location:114.119854,22.550867|tel:0755-82294345|type:餐饮服务;中餐厅;中餐厅
citycode:0755|poiid:B02F38ZQ07|name:姚圩土菜馆|address:翠园街26|location:114.126585,22.550079|tel:0755-82172586|type:餐饮服务;中餐厅;湖南菜(湘菜)
citycode:0755|poiid:B02F37WMPR|name:香港华园茶餐厅|address:东门中路2088号维景酒店1楼(近中兴路)|location:114.123373,22.549503|tel:0755-82297668;0755-82287668|type:餐饮服务;快餐厅;茶餐厅
citycode:0755|poiid:B02F38ZTZ1|name:湘翠园大碗菜|address:翠竹路1051号|location:114.12991,22.557192|tel:0755-25630201|type:餐饮服务;中餐厅;湖南菜(湘菜)
citycode:0755|poiid:B02F38SSXF|name:罗翠家米粉店|address:翠竹路1019-1|location:114.12989,22.557295|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:0755|poiid:B02F38N5WB|name:粒上皇(翠竹路店)|address:翠竹路1023号(近地鐵龍崗線翠竹站C出口)|location:114.129869,22.55756|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:0755|poiid:B02F37TFUW|name:兰州拉面|address:中兴路216-1|location:114.124348,22.549396|tel:0755-82601372;0755-25186531|type:餐饮服务;中餐厅;清真菜馆
citycode:0755|poiid:B02F38TE0F|name:香约烤吧|address:中兴路(近新一佳)|location:114.124285,22.549387|tel:18664369886|type:餐饮服务;中餐厅;特色/地方风味餐厅
citycode:0755|poiid:B02F38JMMG|name:鸿昌深井烧鹅大王茶餐厅|address:中兴路218|location:114.124026,22.549329|tel:0755-82226753;0755-82176807;0755-26887527|type:餐饮服务;快餐厅;茶餐厅
citycode:0755|poiid:B02F38MDBQ|name:重庆赛嘉麻辣烫|address:中兴路136-1|location:114.125697,22.549448|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:0755|poiid:B02F38OJUU|name:耿记桂林米粉|address:洪湖二街34号|location:114.12096,22.560875|tel:0755-25504648|type:餐饮服务;中餐厅;中餐厅
citycode:0755|poiid:B02F38TSC4|name:店小二传统小吃|address:洪湖二街40-3号|location:114.12062,22.56075|tel:|type:餐饮服务;快餐厅;快餐厅
citycode:0755|poiid:B0FFF32HQ2|name:真心真味|address:东门中兴路177|location:114.125334,22.549266|tel:0755-22920461;0755-82238149|type:餐饮服务;中餐厅;中餐厅
citycode:0755|poiid:B02F38JMLG|name:蒙自壹品过桥米线(翠竹店)|address:翠竹路1002-1|location:114.130374,22.557039|tel:0755-25502957|type:餐饮服务;中餐厅;云贵菜
citycode:0755|poiid:B02F37W5DQ|name:二郎田鸡(翠竹店)|address:翠竹路1002-2|location:114.130384,22.557115|tel:0755-25605146;0755-83655345|type:餐饮服务;中餐厅;中餐厅
citycode:0755|poiid:B02F38OLGD|name:海南鸡饭|address:洪湖二街42号|location:114.12066,22.560858|tel:13528838705|type:餐饮服务;快餐厅;快餐厅
citycode:0755|poiid:B02F38VI9U|name:云南过桥米线(翠竹店)|address:翠竹路2号翠兰楼1层(近深圳人民医院)|location:114.130445,22.556962|tel:0755-25502957|type:餐饮服务;中餐厅;云贵菜
citycode:0755|poiid:B02F37V5ZI|name:湖南乡村馆|address:翠竹南路1002-3|location:114.130385,22.557161|tel:0755-25626585|type:餐饮服务;中餐厅;湖南菜(湘菜)
citycode:0755|poiid:B02F30A2AT|name:发记桂林米粉|address:中兴路223|location:114.123992,22.549045|tel:0755-82175893;0755-82255121|type:餐饮服务;中餐厅;中餐厅
citycode:0755|poiid:B02F38TZDT|name:将太高级日本料理|address:中兴路东方颐园88号|location:114.12627,22.549433|tel:13266855428|type:餐饮服务;外国餐厅;日本料理
citycode:0755|poiid:B02F38OWQ2|name:圆方酒楼|address:中兴路88号|location:114.126595,22.549524|tel:0755-22277661|type:餐饮服务;中餐厅;广东菜(粤菜)
citycode:0755|poiid:B02F38ZTG0|name:澳门名豪海鲜火锅|address:中兴路京基东方颐园88号一层(一H既东门168和汉庭酒店旁)|location:114.126709,22.549565|tel:0755-22980009|type:餐饮服务;中餐厅;火锅店
citycode:0755|poiid:B02F38ZMHI|name:苗乡蛙|address:中兴路88-9|location:114.12681,22.549554|tel:0755-22922226|type:餐饮服务;中餐厅;中餐厅
citycode:0755|poiid:B02F38JLHZ|name:源记牛肉店|address:晒布路东门天下首层S1006号|location:114.121969,22.549199|tel:0755-25828626;0755-25858626;0755-25873983|type:餐饮服务;中餐厅;中餐厅
citycode:0755|poiid:B02F38MA1N|name:重庆老五牛肉面|address:东门中路2088号维景酒店1楼1-103号(新一佳对面)|location:114.12319,22.548965|tel:0755-82142091|type:餐饮服务;中餐厅;中餐厅
citycode:0755|poiid:B02F37V6RX|name:景华厅|address:东门中路2088|location:114.123056,22.548968|tel:0755-82318388|type:餐饮服务;中餐厅;中餐厅
citycode:0755|poiid:B02F38OF0D|name:休闲空间|address:翠竹路(近金福大厦)|location:114.130349,22.557744|tel:0755-25614817|type:餐饮服务;快餐厅;快餐厅
citycode:0755|poiid:B02F38LRNM|name:湘匪回味三下锅|address:中兴路88-7|location:114.126969,22.549557|tel:0755-22653449;0755-2265344|type:餐饮服务;中餐厅;中餐厅
citycode:0755|poiid:B02F38OK9S|name:武汉孙记小吃(东门店)|address:东门中路29号(晒布地铁站内D14-D15号商铺)|location:114.122302,22.549055|tel:0755-36626998;0755-36626558|type:餐饮服务;中餐厅;中餐厅
citycode:0755|poiid:B02F391P5P|name:赤焰烧烤|address:中兴路88-5|location:114.127044,22.549559|tel:0755-36616919|type:餐饮服务;中餐厅;特色/地方风味餐厅
citycode:0755|poiid:B02F37V6DB|name:新恒香饼家(中兴路总店)|address:中兴路108号|location:114.126529,22.549333|tel:0755-25166049;0755-82225357|type:餐饮服务;中餐厅;特色/地方风味餐厅|餐饮服务;糕饼店;糕饼店
citycode:0755|poiid:B02F38N4EL|name:上酱120烤翅鸡排(东门雅园店)|address:中兴路一品东门雅园南栋裙楼1楼1005室(近金稻园砂锅粥)|location:114.127884,22.54989|tel:0755-82685006|type:餐饮服务;中餐厅;中餐厅
citycode:0755|poiid:B02F37WOT9|name:乐斯餐厅(翠竹店)|address:翠竹路1024|location:114.130228,22.558482|tel:0755-25506293;0755-25506205|type:餐饮服务;中餐厅;中餐厅
citycode:0755|poiid:B02F38TCE7|name:厨味肥妹烧腊店|address:华丽路2066|location:114.13106,22.555988|tel:0755-25538783|type:餐饮服务;中餐厅;中餐厅
citycode:0755|poiid:B02F38IEPA|name:嘉旺(翠竹店)|address:翠竹路1024-1|location:114.130222,22.55856|tel:0755-25603728;0755-25631700|type:餐饮服务;快餐厅;快餐厅
citycode:0755|poiid:B02F38TCDX|name:武汉热干面|address:文锦中路2019-10|location:114.129406,22.550996|tel:15811849058|type:餐饮服务;中餐厅;湖北菜(鄂菜)|餐饮服务;中餐厅;湖北菜(鄂菜)
citycode:0755|poiid:B02F37VDA2|name:渝君鸡煲|address:翠竹路1026号翠松楼1层|location:114.130217,22.558642|tel:0755-25639990|type:餐饮服务;中餐厅;火锅店
citycode:0755|poiid:B02F38VYBF|name:朝天椒老火锅|address:中兴路88号京基东方颐园一楼商铺1L88号|location:114.12734,22.54943|tel:0755-22653449|type:餐饮服务;中餐厅;火锅店
citycode:0755|poiid:B02F37UMIY|name:兰州正宗牛肉拉面(物资大院东南)|address:文锦中路2019-7|location:114.129502,22.551019|tel:|type:餐饮服务;中餐厅;清真菜馆
citycode:0755|poiid:B02F37W678|name:领食馆(翠竹路)|address:翠竹路1028|location:114.130206,22.558771|tel:0755-25615872;0755-25539771|type:餐饮服务;中餐厅;湖南菜(湘菜)
citycode:0755|poiid:B02F37VSJR|name:休闲小站(中兴路店)|address:中兴路48号|location:114.128244,22.549841|tel:0755-82233285;0755-82227695|type:餐饮服务;中餐厅;中餐厅
citycode:0755|poiid:B02F306M7W|name:麦当劳(翠竹路店)|address:翠竹路1055|location:114.129577,22.55977|tel:0755-25626992|type:餐饮服务;快餐厅;麦当劳
citycode:0755|poiid:B02F37VC0G|name:拾味馆(翠竹路)|address:翠竹路1032-1|location:114.13016,22.559096|tel:0755-25508506|type:餐饮服务;中餐厅;中餐厅
citycode:0755|poiid:B02F38JBL9|name:举人爷稻谷香(翠竹店)|address:翠竹路1034|location:114.130144,22.55915|tel:0755-25623444|type:餐饮服务;中餐厅;海鲜酒楼
citycode:0755|poiid:B02F37VDA8|name:潮泰牛肉店(翠竹分店)|address:翠竹路1038|location:114.130141,22.559276|tel:0755-25621488;0755-83585555|type:餐饮服务;中餐厅;火锅店
citycode:0755|poiid:B02F38OXQH|name:湘里鱼家|address:中兴路103-1号|location:114.12761,22.549246|tel:0755-22655082|type:餐饮服务;中餐厅;特色/地方风味餐厅
citycode:0755|poiid:B02F37VFB8|name:首尔北方饺子馆(翠竹店)|address:翠竹路1042|location:114.130136,22.559326|tel:0755-82207497;0755-25638685|type:餐饮服务;中餐厅;特色/地方风味餐厅
citycode:0755|poiid:B02F309XER|name:红食坊北方饺子|address:中兴路46|location:114.128178,22.549535|tel:0755-82174088;0755-82207497|type:餐饮服务;中餐厅;特色/地方风味餐厅
citycode:0755|poiid:B02F37VZMV|name:海上皇海鲜酒家食府|address:中兴路46号|location:114.128221,22.54954|tel:0755-82282090;0755-82239000|type:餐饮服务;中餐厅;海鲜酒楼
citycode:0755|poiid:B02F38THMA|name:金丰行大闸蟹|address:翠园南街56号(佳宜连锁超市旁)|location:114.12554,22.54845|tel:0755-82230012|type:餐饮服务;中餐厅;广东菜(粤菜)
citycode:0755|poiid:B02F391MXY|name:沙县小吃阿海螺岭分店|address:鹅岭东路|location:114.129774,22.550819|tel:0755-82226058|type:餐饮服务;中餐厅;特色/地方风味餐厅
citycode:0755|poiid:B02F38TCCQ|name:滋味合|address:罗湖新白马服装市场美食一条街24号铺(近东门茂业百货)|location:114.127624,22.549138|tel:0755-22650767;0755-22958355|type:餐饮服务;中餐厅;火锅店
citycode:0755|poiid:B02F37TTB1|name:麦当劳(东门中路店)|address:东门中路2071-6|location:114.121942,22.548471|tel:0755-82186795;0755-82186992|type:餐饮服务;快餐厅;麦当劳
citycode:0755|poiid:B02F38N172|name:湘飘飘麻辣香锅|address:中兴路101号|location:114.12764,22.54914|tel:13266842688|type:餐饮服务;中餐厅;湖南菜(湘菜)
citycode:0755|poiid:B02F37VZLN|name:海上皇粥城|address:中兴路36|location:114.128516,22.549656|tel:0755-82256278;0755-82285612|type:餐饮服务;中餐厅;中餐厅
citycode:0755|poiid:B02F38OVBA|name:合群餐厅|address:乐园路131|location:114.12675,22.548725|tel:0755-82258076|type:餐饮服务;中餐厅;海鲜酒楼|餐饮服务;中餐厅;海鲜酒楼
citycode:0755|poiid:B02F38OTD9|name:滋味合香叶焖锅中兴路店|address:中兴路101号|location:114.127656,22.549105|tel:0755-22958355|type:餐饮服务;中餐厅;特色/地方风味餐厅
citycode:0755|poiid:B02F38N14Z|name:热摊堡呗|address:田贝二路66号|location:114.1279,22.56145|tel:13692215650|type:餐饮服务;快餐厅;快餐厅
citycode:0755|poiid:B02F38IZXO|name:红荔村肠粉王|address:文锦中路名都大厦A栋1层1718房|location:114.129871,22.550809|tel:0755-25153231;0755-25151914|type:餐饮服务;中餐厅;中餐厅
citycode:0755|poiid:B02F38SVZX|name:金稻园乐记砂锅粥(欢乐园总店)|address:乐园路124|location:114.127464,22.548988|tel:0755-82281986;0755-25157223;0755-82259998|type:餐饮服务;中餐厅;中餐厅
citycode:0755|poiid:B02F37VDAB|name:面点王(翠竹路店)|address:翠竹路1044-1|location:114.13009,22.559656|tel:0755-25505622|type:餐饮服务;快餐厅;快餐厅
citycode:0755|poiid:B02F38X2IU|name:河南烩面馆|address:中兴路93号旁|location:114.127877,22.549166|tel:13828858831|type:餐饮服务;中餐厅;中餐厅
citycode:0755|poiid:B02F306NST|name:肯德基(东门中餐厅)|address:东门中路2071-5|location:114.121877,22.548376|tel:0755-82351931;4008823823|type:餐饮服务;快餐厅;肯德基
citycode:0755|poiid:B02F37TYSR|name:华鹏都市快餐厅|address:中兴路85-1|location:114.128142,22.549299|tel:0755-82227795;0755-82184277|type:餐饮服务;中餐厅;中餐厅
citycode:0755|poiid:B02F38SMXJ|name:笋岗南村第一烧烤店|address:笋岗东立交|location:114.116209,22.556683|tel:|type:餐饮服务;中餐厅;特色/地方风味餐厅
citycode:0755|poiid:B02F37WQ6D|name:常湘聚湘菜馆(中兴路)|address:中兴路91|location:114.12795,22.54917|tel:0755-22654070|type:餐饮服务;中餐厅;湖南菜(湘菜)
citycode:0755|poiid:B02F37WMGJ|name:黄贝岭新和丰潮州牛肉店(中兴路分店)|address:中兴路89|location:114.128027,22.549211|tel:0755-28293889|type:餐饮服务;中餐厅;潮州菜
citycode:0755|poiid:B02F37US3S|name:强兴麻辣店(湖贝新村分店)|address:中兴路28|location:114.128859,22.549755|tel:0755-82288435;0755-82289163|type:餐饮服务;中餐厅;中餐厅
citycode:0755|poiid:B02F38MARI|name:贝拉西餐厅|address:兴湖路48号1层|location:114.123489,22.548116|tel:0755-33090160|type:餐饮服务;外国餐厅;西餐厅(综合风味)
citycode:0755|poiid:B02F37W6LU|name:湘里乡村|address:中兴路26-1|location:114.128922,22.549774|tel:0755-82353258|type:餐饮服务;中餐厅;中餐厅
citycode:0755|poiid:B02F37TLW8|name:新得福海鲜楼|address:乐园路125|location:114.127241,22.548756|tel:0755-82202789;0755-82184012|type:餐饮服务;中餐厅;海鲜酒楼
citycode:0755|poiid:B02F38VJSA|name:兴隆川菜馆|address:翠竹路11号|location:114.130316,22.559598|tel:|type:餐饮服务;中餐厅;四川菜(川菜)
